[DEBUG] [2022-07-15 18:50:24] AbstractApplicationContext.prepareRefresh(629) | Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@1b604f19
[DEBUG] [2022-07-15 18:50:26] CipherSuiteConverter.cacheFromOpenSsl(333) | Cipher suite mapping: SSL_RSA_WITH_DH_DSS_DES_CBC3_SHA => DH-DSS-DES-CBC3-SHA
[DEBUG] [2022-07-15 18:50:26] CipherSuiteConverter.cacheFromOpenSsl(332) | Cipher suite mapping: TLS_ECDH_anon_WITH_3DES_EDE_CBC_SHA => AECDH-DES-CBC3-SHA
[DEBUG] [2022-07-15 18:50:26] CipherSuiteConverter.cacheFromOpenSsl(333) | Cipher suite mapping: SSL_ECDH_anon_WITH_3DES_EDE_CBC_SHA => AECDH-DES-CBC3-SHA
[DEBUG] [2022-07-15 18:50:26] CipherSuiteConverter.cacheFromOpenSsl(332) | Cipher suite mapping: TLS_DH_anon_WITH_3DES_EDE_CBC_SHA => ADH-DES-CBC3-SHA
[DEBUG] [2022-07-15 18:50:26] CipherSuiteConverter.cacheFromOpenSsl(333) | Cipher suite mapping: SSL_DH_anon_WITH_3DES_EDE_CBC_SHA => ADH-DES-CBC3-SHA
[DEBUG] [2022-07-15 18:50:26] CipherSuiteConverter.cacheFromOpenSsl(332) | Cipher suite mapping: TLS_ECDH_RSA_WITH_3DES_EDE_CBC_SHA => ECDH-RSA-DES-CBC3-SHA
[DEBUG] [2022-07-15 18:50:26] CipherSuiteConverter.cacheFromOpenSsl(333) | Cipher suite mapping: SSL_ECDH_RSA_WITH_3DES_EDE_CBC_SHA => ECDH-RSA-DES-CBC3-SHA
[DEBUG] [2022-07-15 18:50:26] CipherSuiteConverter.cacheFromOpenSsl(332) | Cipher suite mapping: TLS_ECDH_ECDSA_WITH_3DES_EDE_CBC_SHA => ECDH-ECDSA-DES-CBC3-SHA
[DEBUG] [2022-07-15 18:50:26] CipherSuiteConverter.cacheFromOpenSsl(333) | Cipher suite mapping: SSL_ECDH_ECDSA_WITH_3DES_EDE_CBC_SHA => ECDH-ECDSA-DES-CBC3-SHA
[DEBUG] [2022-07-15 18:50:26] CipherSuiteConverter.cacheFromOpenSsl(332) | Cipher suite mapping: TLS_RSA_WITH_3DES_EDE_CBC_SHA => DES-CBC3-SHA
[DEBUG] [2022-07-15 18:50:26] CipherSuiteConverter.cacheFromOpenSsl(333) | Cipher suite mapping: SSL_RSA_WITH_3DES_EDE_CBC_SHA => DES-CBC3-SHA
[DEBUG] [2022-07-15 18:50:26] CipherSuiteConverter.cacheFromOpenSsl(332) | Cipher suite mapping: TLS_PSK_WITH_3DES_EDE_CBC_SHA => PSK-3DES-EDE-CBC-SHA
[DEBUG] [2022-07-15 18:50:26] CipherSuiteConverter.cacheFromOpenSsl(333) | Cipher suite mapping: SSL_PSK_WITH_3DES_EDE_CBC_SHA => PSK-3DES-EDE-CBC-SHA
[DEBUG] [2022-07-15 18:50:26] OpenSsl.<clinit>(437) | Supported protocols (OpenSSL): [SSLv2Hello, TLSv1, TLSv1.1, TLSv1.2] 
[DEBUG] [2022-07-15 18:50:26] OpenSsl.<clinit>(438) | Default cipher suites (OpenSSL): [TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384, TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256, TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256, TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384, TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA, TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA, TLS_RSA_WITH_AES_128_GCM_SHA256, TLS_RSA_WITH_AES_128_CBC_SHA, TLS_RSA_WITH_AES_256_CBC_SHA]
[DEBUG] [2022-07-15 18:50:26] ResourceLeakDetectorFactory$DefaultResourceLeakDetectorFactory.newResourceLeakDetector(196) | Loaded default ResourceLeakDetector: io.netty.util.ResourceLeakDetector@5b04476e
[DEBUG] [2022-07-15 18:50:26] ConnectionManager.startConnect(111) | startConnect to 127.0.0.1:20200
[DEBUG] [2022-07-15 18:50:26] DefaultChannelId.<clinit>(79) | -Dio.netty.processId: 46325 (auto-detected)
[DEBUG] [2022-07-15 18:50:26] DefaultChannelId.<clinit>(101) | -Dio.netty.machineId: 08:00:27:ff:fe:3e:79:9c (auto-detected)
[DEBUG] [2022-07-15 18:50:26] ConnectionManager.startConnect(111) | startConnect to 127.0.0.1:20201
[DEBUG] [2022-07-15 18:50:26] ResourceLeakDetectorFactory$DefaultResourceLeakDetectorFactory.newResourceLeakDetector(196) | Loaded default ResourceLeakDetector: io.netty.util.ResourceLeakDetector@449e840a
[INFO] [2022-07-15 18:50:26] ConnectionManager.checkConnectionResult(402) |  ssl handshake success 127.0.0.1:20200
[INFO] [2022-07-15 18:50:26] ConnectionManager.checkConnectionResult(402) |  ssl handshake success 127.0.0.1:20201
[DEBUG] [2022-07-15 18:50:26] ConnectionManager.startConnect(146) |  start connect end. 
[DEBUG] [2022-07-15 18:50:26] ConnectionManager.startReconnectSchedule(150) |  start reconnect schedule
[DEBUG] [2022-07-15 18:50:26] SslHandler.setHandshakeSuccess(1831) | [id: 0x7eca2717, L:/127.0.0.1:42756 - R:/127.0.0.1:20200] HANDSHAKEN: protocol:TLSv1.2 cipher suite:TLS_RSA_WITH_AES_128_GCM_SHA256
[INFO] [2022-07-15 18:50:26] ChannelHandler.userEventTriggered(73) |  handshake success, host: 127.0.0.1, port: 20200, ctx: 1122026550
[DEBUG] [2022-07-15 18:50:26] ConnectionManager.addConnectionContext(453) | addConnectionContext, endpoint: 127.0.0.1:20200, ctx:ChannelHandlerContext(ChannelHandler#0, [id: 0x7eca2717, L:/127.0.0.1:42756 - R:/127.0.0.1:20200])
[DEBUG] [2022-07-15 18:50:26] ChannelMsgHandler.onConnect(112) | onConnect in ChannelMsgHandler called, host : 127.0.0.1:20200
[DEBUG] [2022-07-15 18:50:26] SslHandler.setHandshakeSuccess(1831) | [id: 0x6666319a, L:/127.0.0.1:51706 - R:/127.0.0.1:20201] HANDSHAKEN: protocol:TLSv1.2 cipher suite:TLS_RSA_WITH_AES_128_GCM_SHA256
[INFO] [2022-07-15 18:50:26] ChannelHandler.userEventTriggered(73) |  handshake success, host: 127.0.0.1, port: 20201, ctx: 1046515235
[DEBUG] [2022-07-15 18:50:26] ConnectionManager.addConnectionContext(453) | addConnectionContext, endpoint: 127.0.0.1:20201, ctx:ChannelHandlerContext(ChannelHandler#0, [id: 0x6666319a, L:/127.0.0.1:51706 - R:/127.0.0.1:20201])
[DEBUG] [2022-07-15 18:50:26] ChannelMsgHandler.onConnect(112) | onConnect in ChannelMsgHandler called, host : 127.0.0.1:20201
[DEBUG] [2022-07-15 18:50:27] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : af1b85696d7b4fd9a1074b33709d5cd3, msgType : 18
[DEBUG] [2022-07-15 18:50:27] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : efe336f2b7ae416e8b9319b382c17b63, msgType : 18
[INFO] [2022-07-15 18:50:27] ChannelMsgHandler$1.onResponse(225) |  node: ClientVersion{version='2.9.0', supportedVersion='2.9.0', chainId='1', buildTime='20220516 06:12:02', buildType='Linux/clang/Release', gitBranch='HEAD', gitCommitHash='b8a2362911462ccc3a19862bdd418b4f486f5601'}, content: {"id":1,"jsonrpc":"2.0","result":{"Build Time":"20220516 06:12:02","Build Type":"Linux/clang/Release","Chain Id":"1","FISCO-BCOS Version":"2.9.0","Git Branch":"HEAD","Git Commit Hash":"b8a2362911462ccc3a19862bdd418b4f486f5601","Supported Version":"2.9.0"}}

[INFO] [2022-07-15 18:50:27] ChannelMsgHandler$1.onResponse(233) |  support channel handshake node
[DEBUG] [2022-07-15 18:50:27] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : d67a0000b7c043f6b0a428bd31f9c66b, msgType : 20
[INFO] [2022-07-15 18:50:27] ChannelMsgHandler$1.onResponse(225) |  node: ClientVersion{version='2.9.0', supportedVersion='2.9.0', chainId='1', buildTime='20220516 06:12:02', buildType='Linux/clang/Release', gitBranch='HEAD', gitCommitHash='b8a2362911462ccc3a19862bdd418b4f486f5601'}, content: {"id":0,"jsonrpc":"2.0","result":{"Build Time":"20220516 06:12:02","Build Type":"Linux/clang/Release","Chain Id":"1","FISCO-BCOS Version":"2.9.0","Git Branch":"HEAD","Git Commit Hash":"b8a2362911462ccc3a19862bdd418b4f486f5601","Supported Version":"2.9.0"}}

[INFO] [2022-07-15 18:50:27] ChannelMsgHandler$1.onResponse(233) |  support channel handshake node
[DEBUG] [2022-07-15 18:50:27] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 8999d3f9cf6a421db495523aab4194de, msgType : 20
[INFO] [2022-07-15 18:50:27] ChannelMsgHandler$2.onResponse(309) |  channel protocol handshake success, set socket channel protocol, host: 127.0.0.1:20200, channel protocol: ChannelProtocol [protocol=3, nodeVersion=2.9.0, EnumProtocol=VERSION_3]
[INFO] [2022-07-15 18:50:27] ChannelMsgHandler$2.onResponse(309) |  channel protocol handshake success, set socket channel protocol, host: 127.0.0.1:20201, channel protocol: ChannelProtocol [protocol=3, nodeVersion=2.9.0, EnumProtocol=VERSION_3]
[INFO] [2022-07-15 18:50:27] ChannelImp.checkConnectionsToStartPeriodTask(126) |  Connect to  nodes: 127.0.0.1:20200, 127.0.0.1:20201, 
[DEBUG] [2022-07-15 18:50:27] ChannelImp.start(92) | ====> Start the channel success
[INFO] [2022-07-15 18:50:27] BcosSDK.<init>(77) | create BcosSDK, start channel success, cryptoType: 0
[DEBUG] [2022-07-15 18:50:27] ThreadPoolService.<init>(37) | Create ThreadPoolService, threadName: channelProcessor, corePoolSize: 16, maxBlockingQueueSize: 102400
[INFO] [2022-07-15 18:50:27] BcosSDK.<init>(87) | create BcosSDK, start channel succ, channelProcessorThreadSize: 16, receiptProcessorThreadSize: 16
[DEBUG] [2022-07-15 18:50:27] ThreadPoolService.<init>(37) | Create ThreadPoolService, threadName: GroupManagerServiceImpl, corePoolSize: 16, maxBlockingQueueSize: 102400
[DEBUG] [2022-07-15 18:50:27] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : f4a020460f2347aa99812eceaf862fdd, msgType : 19
[INFO] [2022-07-15 18:50:27] GroupManagerServiceImpl.registerBlockNumberNotifyHandler(259) | registerBlockNumberNotifyHandler
[INFO] [2022-07-15 18:50:27] GroupManagerServiceImpl.registerTransactionNotifyHandler(281) | registerTransactionNotifyHandler
[DEBUG] [2022-07-15 18:50:27] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : a921ecd12c344de08cc08851b619f4c1, msgType : 19
[DEBUG] [2022-07-15 18:50:27] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 90f094b36391455bba9ad479b886feb2, msgType : 18
[DEBUG] [2022-07-15 18:50:27] GroupServiceImpl.<init>(45) | insert group: 1 for peer 127.0.0.1:20200
[DEBUG] [2022-07-15 18:50:27] GroupManagerServiceImpl.getAndUpdateBlockNumberForAllPeers(528) | g: 1, getAndUpdateBlockNumberForAllPeers, group availablePeers:[127.0.0.1:20200]
[DEBUG] [2022-07-15 18:50:27] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 45ef0e1939844748bfbea3f80a670eae, msgType : 18
[DEBUG] [2022-07-15 18:50:27] GroupServiceImpl.updatePeersBlockNumberInfo(104) | updatePeersBlockNumberInfo for 127.0.0.1:20200, updated blockNumber: 19, groupId: 1
[DEBUG] [2022-07-15 18:50:27] GroupServiceImpl.updateLatestBlockNumber(127) | g:1, updateLatestBlockNumber, latestBlockNumber: 19, nodeWithLatestBlockNumber:[127.0.0.1:20200]
[DEBUG] [2022-07-15 18:50:27] GroupManagerServiceImpl.fetchAndUpdateBlockNumberInfo(542) | fetch and update the blockNumber information, groupId: 1, peer:127.0.0.1:20200, blockNumber: 19
[DEBUG] [2022-07-15 18:50:27] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : e8e8874a21df4327996de19c5e853df2, msgType : 18
[DEBUG] [2022-07-15 18:50:27] GroupServiceImpl.insertNode(84) | g:1, insertNode=127.0.0.1:20201, nodeSize=2, blockNumberInfoSize=1
[DEBUG] [2022-07-15 18:50:27] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 37570b388db24f0a9c78d7d31aa3a9db, msgType : 18
[DEBUG] [2022-07-15 18:50:27] GroupServiceImpl.updatePeersBlockNumberInfo(104) | updatePeersBlockNumberInfo for 127.0.0.1:20201, updated blockNumber: 19, groupId: 1
[DEBUG] [2022-07-15 18:50:27] GroupServiceImpl.updateLatestBlockNumber(127) | g:1, updateLatestBlockNumber, latestBlockNumber: 19, nodeWithLatestBlockNumber:[127.0.0.1:20200, 127.0.0.1:20201]
[DEBUG] [2022-07-15 18:50:27] GroupManagerServiceImpl.fetchAndUpdateBlockNumberInfo(542) | fetch and update the blockNumber information, groupId: 1, peer:127.0.0.1:20201, blockNumber: 19
[DEBUG] [2022-07-15 18:50:27] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 92aaf0fb142c4e4e9eecfc63bbd7d9d5, msgType : 18
[DEBUG] [2022-07-15 18:50:27] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 1be140fb04db4d6ca432833df6d5fe91, msgType : 18
[DEBUG] [2022-07-15 18:50:27] GroupManagerServiceImpl.start(445) | start GroupManagerService...
[INFO] [2022-07-15 18:50:27] BcosSDK.<init>(98) | create BcosSDK, create groupManagerService success
[DEBUG] [2022-07-15 18:50:27] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 5254bf92a2f4431baaafdff042e452c5, msgType : 18
[DEBUG] [2022-07-15 18:50:27] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 4391d27cd0b64c18a85a66428d84f49d, msgType : 18
[DEBUG] [2022-07-15 18:50:28] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-15 18:50:28] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-15 18:50:28] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-15 18:50:28] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-15 18:50:28] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-15 18:50:28] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-15 18:50:28] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-15 18:50:28] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-15 18:50:28] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-15 18:50:28] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-15 18:50:28] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-15 18:50:28] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-15 18:50:28] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-15 18:50:28] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-15 18:50:28] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-15 18:50:28] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-15 18:50:28] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-15 18:50:28] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-15 18:50:28] GroupManagerServiceImpl.setAmop(806) | register blockNotify for 127.0.0.1:20200, groupList: [1]
[DEBUG] [2022-07-15 18:50:28] TopicManager.updateBlockNotify(158) | update block notify, peer: 127.0.0.1:20200, groupInfo: [1]
[DEBUG] [2022-07-15 18:50:28] TopicManager.updateBlockNotify(163) | add block notify, peer: 127.0.0.1:20200, topic: _block_notify_1
[INFO] [2022-07-15 18:50:28] AmopImp.sendSubscribe(216) | update subscribe inform 2 peers
[DEBUG] [2022-07-15 18:50:28] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20200, topics:["_block_notify_1"]
[DEBUG] [2022-07-15 18:50:28] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20201, topics:[]
[DEBUG] [2022-07-15 18:50:28] GroupManagerServiceImpl.setAmop(806) | register blockNotify for 127.0.0.1:20201, groupList: [1]
[DEBUG] [2022-07-15 18:50:28] TopicManager.updateBlockNotify(158) | update block notify, peer: 127.0.0.1:20201, groupInfo: [1]
[DEBUG] [2022-07-15 18:50:28] TopicManager.updateBlockNotify(163) | add block notify, peer: 127.0.0.1:20201, topic: _block_notify_1
[INFO] [2022-07-15 18:50:28] AmopImp.sendSubscribe(216) | update subscribe inform 2 peers
[DEBUG] [2022-07-15 18:50:28] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20200, topics:["_block_notify_1"]
[DEBUG] [2022-07-15 18:50:28] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20201, topics:["_block_notify_1"]
[INFO] [2022-07-15 18:50:28] AmopImp.start(188) | amop module started
[INFO] [2022-07-15 18:50:28] AmopImp.sendSubscribe(216) | update subscribe inform 2 peers
[DEBUG] [2022-07-15 18:50:28] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20200, topics:["_block_notify_1"]
[DEBUG] [2022-07-15 18:50:28] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20201, topics:["_block_notify_1"]
[INFO] [2022-07-15 18:50:28] BcosSDK.<init>(103) | create BcosSDK, create Amop success
[DEBUG] [2022-07-15 18:50:28] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : a8c69299b8324de7940bad2a31be6c07, msgType : 18
[DEBUG] [2022-07-15 18:50:28] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 5ded94206e8646f69bb6feca1579d8e0, msgType : 18
[DEBUG] [2022-07-15 18:50:28] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : b451f131c98849f191132b8e78d851b0, msgType : 18
[DEBUG] [2022-07-15 18:50:28] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 576ac0523e354295beacb91581eccc6e, msgType : 18
[DEBUG] [2022-07-15 18:50:28] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-15 18:50:28] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-15 18:50:28] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-15 18:50:28] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-15 18:50:28] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-15 18:50:28] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-15 18:50:28] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-15 18:50:28] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[INFO] [2022-07-15 18:50:28] Client.build(114) | build client success for group 1, crypto type 0
[INFO] [2022-07-15 18:50:28] BcosSDK.getClient(178) | create client for group 1 success
[DEBUG] [2022-07-15 18:50:28] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 2e256e36c3ce4b6f95b1e67716fbccba, msgType : 18
[DEBUG] [2022-07-15 18:50:28] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : ac512e04ad2543058cbe5aba4752c65e, msgType : 18
[DEBUG] [2022-07-15 18:50:28] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-15 18:50:28] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-15 18:50:28] VoteClient.initialize(38) | create a client successfully, whose address is: 0x26f8871391b7c6ee9badead76130e1c80c3c65c6
[DEBUG] [2022-07-15 18:50:28] TransactionProcessorFactory.getChainIdAndGroupId(35) | getNodeVersion before createTransactionManager, binaryVerison: 2.9.0, supportedVersion:2.9.0
[DEBUG] [2022-07-15 18:50:28] TransactionProcessorFactory.getChainIdAndGroupId(49) | createTransactionManager for >=rc2 node, chainId: 1, groupId: 1
[DEBUG] [2022-07-15 18:50:28] TransactionProcessorFactory.getChainIdAndGroupId(35) | getNodeVersion before createTransactionManager, binaryVerison: 2.9.0, supportedVersion:2.9.0
[DEBUG] [2022-07-15 18:50:28] TransactionProcessorFactory.getChainIdAndGroupId(49) | createTransactionManager for >=rc2 node, chainId: 1, groupId: 1
[INFO] [2022-07-15 18:50:28] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2022-07-15 18:50:28] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 107c040e9c594e7b9e2c14bb6d6e73b6, msgType : 18
[DEBUG] [2022-07-15 18:50:28] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 00000000000000000000000000000000, msgType : 4097
[DEBUG] [2022-07-15 18:50:28] ChannelMsgHandler.onMessage(156) |  call 
[DEBUG] [2022-07-15 18:50:28] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 00000000000000000000000000000000, msgType : 4097
[DEBUG] [2022-07-15 18:50:28] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 107c040e9c594e7b9e2c14bb6d6e73b6, msgType : 4096
[DEBUG] [2022-07-15 18:50:28] ChannelMsgHandler.onMessage(156) |  call 
[DEBUG] [2022-07-15 18:50:28] ChannelMsgHandler.onMessage(156) |  call 
[DEBUG] [2022-07-15 18:50:28] GroupServiceImpl.updatePeersBlockNumberInfo(104) | updatePeersBlockNumberInfo for 127.0.0.1:20201, updated blockNumber: 20, groupId: 1
[DEBUG] [2022-07-15 18:50:28] GroupServiceImpl.updateLatestBlockNumber(127) | g:1, updateLatestBlockNumber, latestBlockNumber: 20, nodeWithLatestBlockNumber:[127.0.0.1:20201]
[DEBUG] [2022-07-15 18:50:28] GroupServiceImpl.updatePeersBlockNumberInfo(104) | updatePeersBlockNumberInfo for 127.0.0.1:20200, updated blockNumber: 20, groupId: 1
[DEBUG] [2022-07-15 18:50:28] GroupServiceImpl.updateLatestBlockNumber(127) | g:1, updateLatestBlockNumber, latestBlockNumber: 20, nodeWithLatestBlockNumber:[127.0.0.1:20201, 127.0.0.1:20200]
